"dtfc-fixed-left","dtfc-fixed-left href","rounded-circle src","coin-title","coin-symbol","number","number 2","number 3","number 4","link-blank src","link-blank src 2","btn","graph src","down","down 2","up"
"1903","https://coindiscovery.app/coin/squidking/overview","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAOEAAADhCAMAAAAJbSJIAAAATlBMVEX////MzMyZmZnIyMjy8vKQkJCUlJTY2Nji4uL7+/vV1dXn5+f8/PzNzc3R0dHg4OChoaGwsLDu7u6oqKi/v7+zs7O5ubmkpKSIiIi9vb1AzzSHAAAMMUlEQVR4nO2d6XarOAyAS3AAs6Ykbee+/4tOkoYgeZVtsfQc9GfuNAnos2RJNsb++DjkkEMOOeSQQw7hlFZO0m6tCqu0YmyGsu67LMsnybKur8uhGcUfZxXjUGdPIIs8PquHUWytaIy0onrAWdkwZ1ZXf8uaouqJcBCzr/6ILccyC6V7U2bluLX6PknA+wuQYkjEmyCHfbrr2HPgvSD73RlSVizmA4xZJbeGAiIHXrwX5LAXRlkuwfdkLPfASLXfq1rT/u351fZ29PPdWfpnCSqmivtegYtnsdoTqp582JSv8WiX9UMjXFaQohl6X5BqVuNRRbjyQ56Ta81HDesyZt5vlB8dDpr3wUlbDI722sRVRWdVp4ssoUXVWSG71c1oM2BiyWUv/FY2o82AeZ1ebY21hXFNM1ZmHXKmitmWYvOK5fJ+aS2NzFhItpXFRVaZCBBmH6qYb25mzFbw1MZkwHzgb9zW2BfyxdO/qYssVSAbS/qlY6rhnktWHKaqKS8Xu91d+tXdxtQp+sXuJvUsmNdLj26kIXJ3C91Urm7AXzGZcRFEPUvk/TrDU2nojQv0fd2CK1aKhsTB3rgGF11zws9QZjAj6oAreehbAT2MsyrQah66aFIyip6KOesorQHXqvKhaJ2RMS/WmodsMjmkpY2a68qmUm0LI36MiiJcfcVc42+CKFREFi3UhtsXIkPKkrbpr50gpucMw3BiV4jJAbW0Au4FMTHaWDrhpoiKTmldUe2Eqstug6jkxaSuiInugwk1NW6DqEwWJXRFJRM+Soh9INZMOqg++qx094GI51Oi/VTx0deweheIksVPcYeep2R2gWhTLkSUQS9IO7tAVBJ1jJ/iS3Tooz0g4q4Ykfdx6ZDjua09IDoVpAgOM+q02h4QcS4LDja4NOq0z/eAiIwQXLwhLze5wA4QhccKTsHB2Dj1uwPEAd0/LGNg3c3f2QEiViDkl8iE1sbZHpGmp0lQL7RHqe0RUbAJ6Im4aRyZxoFYB0rcUF1EGhG1jHPa1Y54OhdBco6bZEbjKHJOFFQTuhDlpTgFyTWKMETXWVC7+GbOrYhtIGKkEcsQZV8iw5qFDZHDiLQhBsqjhFbhclSOnkh7LI20pXg2FyKDEUlZH9XctOjEhBhpRBj5SfU37LrUDMOEGGdElL0JabUNNjofYqQR0Y39j75Ri9DXk/AgxhkRhkaC18HQFDI1wIIYZ0QUa7zBvyXHmbb5FS/iKy/eC7PidP38/Lye7v+yUF/HxixO50OxxuemKJI6W1T891tPflIQi+LnBlaBiyG/miEtVet/Tm+CPcsbTVEkdVYI4vzSyY8oPw1rUGV9PZP99+wklCHRFGrodumJkIJokfGbyugmxHWN+56C7KQzYQLih/g6u8CohPANM094hCvkPWXsTJiC+FGdKGb0ECI3dd8SmtszKQAIkxA/vo1mLE4/PzO8hxBNu7g7F1TOk+4hYRpirSMWp/IR9Ycpl/oI0XjIqXVA2EWEJEQxZLfv7++b9vJXozpq8S5uPgsSIUxyzo6IeqxnNIkJSUljznaXGwpjo4o435tmw5YaIWE29A2cFEIKIhj1F+cLTFwYsQD3LgsKISprXBkRfs9XdauEJCvCGrW4gC46wKtBHkkjhB3RYZs2pPrRCIMRT+fv+XIZ/ADeh+SluCPaS1MUaHyTOjphOGJxmTW/zh8U4YSSFmrQ2NBzSRNhOOKpeLuKnP9+Bv4jaF4K85xjjAid2TvOMhEmIfZzGLrNt8mJhLBWsYeQkvQtF2EE4pwZLgZsQcuH2Dr2YApDqXe0bSaM6Ivv7D6AnvhCHCe/9RLCVG4PplAd7yUthIF58fGDd5e/gD/+a6RsbtP3/ISCEkNkSCi1EkYgTurXMFsW5/OZXHkTlUfN4J2VsxICdYip/2v6q3Ug5SeEr/VYHRBmTf/zVDvh5/wlGuI7O3zFE8IBlLVagenQP51v91IYykiIxb/p2zYjEghBmLQmRBiO/M+crIRYG5oVX33C6qYEQpgQbYRwCsM//28lvODvURCLKfteLNckEMJkbht1w6Tpn8+3Zotv5YuEiPouYr4tRiQQUrSntAKBcMpGU+eiWHGyexdPSPFASOh/gGAlnBqQNhv+Inj9YYgnbAiElL5KIGymzwNS/0SgzdjEEdriJJMNJ2XPATXq9NBJ/AkbAnOQrVj8VUKyFVciZPdSOuJKXspE2KDPaYjMkWadbNEGPF+8rJQtmDL+VLRPFRgFcRrn98tmfKaqTavAAh7b/Fu2aqNN5vgITz8TzlxYkxGZKm8bIdPYonjNIYChEBUxZfRE6WNcI+CpBb+CEW2BhmsEzDSL8R6xN8FPiW2DJ65ZDNKEnJ9wfrByhdwExJSZKNJUKNNs4uym0Igxs+EhhDTlKc1AIJwX4CGvS0FkmhFGrhw7q//U5/1jbNt4RMKsPimI0J7f+AlnI46hyxksy9/DnszYJwrTn65NCr3bp+JB5Hq6hrbnTiEEz6mHUESjowY9IXUMG1KfcgOSeUoRD4giEbmecqOvha9UQCrNniJ+0iNq2EoFh3Hg8jDvskL3qsICtFAHV8tGIXoJYU3tqsdg9eoLNR5CuK7pQ96KoBpVQ/QSwkDjGjWg7Yk9TxC9hBfoLLK/vhd3E6aKVUTvqi94FZf3CVp/pRGeTvgKcsi/rpefy/Vr7uNURB8hWXG0AM7TEQmEJ/9sDzEv+gjRyl/yun7PEJFCePYPM2mIPkK63vS2IBHeo0r8+4vQUflWQSN/pq5kdzN6iyMKom8le0D8gLcivo3gQzz1nqhMQOR7GwF/16kZlfCxNOZmcofmvVeDHzHgjRJfHm/IbkonfDCebmhxtyj/3f9Iz4tuQrrSHyHNEUL4hDyfrl+3PM9vX9fTb/YPeL7oJETv23mnX3rqtwMJJ84iqkZ1EiKr+PMTGiM6658YQo2YOCR2EqJa019koAZxVekshFREJyH6FeGNfOTUjkEiD2Hg80WTjCGR9CEN8QcicGsP65YfFETXG5bIJKTXbImbRshbziO393SAHfFmdz68bQQFEO+lse7e6zFb+kSoG7OXBpeEIwbuU/IraAOelc90C0ZE7+VRt+AZNzRiKCI2IXlXOnSLtU9BCEPE+1eSb9JsacQgxNidsPBxFmwnEFAlABFvKBxw4AWq9CI2zkwUMiLevzJktzi8hUvgnosMQkXE+1cGnVmCjbj+eR00xCrahGpPXD3Y0BCVDaEDj53B23uuHmxIiCjMhDtal/bzdPEiNonBQjmBYIPjsT2I2EdjTkjAqWYDP/Ug9sn6KbtJb7IruQMRx9G4nD1k6ddIFMceG/iTyBEQvjrrIWBUsSGq58BFXl5ppy26og3RfGxDuCh+usUB52ZErFjKKF25+CanrRkQ1QPYEq6u+Okm0UZHLDm1qvaIaHDbBFEPBtygtvEgpgZA7XjO3SEmK6QeArbUacNusSJy9Bs1cO0KkSe8qxffESLXIZbaMaS7QWQrs7Qrb5M0dEK2a2sBleNwzGDRTypk9CU1oG4xXNQOfOUtP3TErR9nsNdXuousejC3fiw3f0fREVfsjOvc3HCXtQaMeqJYpnW1vnhP/mukDdFp911qjCO0O60RUwdDpl+sYbW8eEc07NTNKQYDLlpT6SHtkTeWm4STplJt4SBemwrgpeZvKsO98sWn/EzdIu+WCG2jgW+V+K2OF39vzN4dx954n1Wm+4yd/87IaUcz3zrZ6SHmAXfeczVw05lvsGItbPTUuwrZkB7n5JAtOWNBVsPsRY9QN6Ykj3Y0Buunh6w9s2Ax48OQZWyPHEuL+bZ5oiBtrf0LGdrisilz+wXrTaaG8LJ+Vae8H8j+2o5Db8fLlisp/GJK/5CyKxvhbn0pmrJz0m30VO+toN1VJ/2yrh6aUUhsUCnF2Ax1Z+14799v5KCzCFtUVcx5l6zrf6V7/T/hdwsPXWhiqT8YhLdOSpFlGPfD9xDhfooZw1fuwT+hWIutKDyO8m8BsVZcoXz1ntwTi6zMo4IQvK7apflmEVVC2Mn7am+9zyj3EjOiT96L2Wbn1kMiqjoj5fQnXJ7Vf8N4ishxeGC6OB+f1kPwQGRXcq8/q7LuX4XbLFnW12U1egrzvyTtvdYWYnzI/b9SbrGW85BDDjnkkEMOOeSQQzaT/wHsMp5rCdo9DAAAAABJRU5ErkJggg==","SquidKing","SquidKing","$0","-","-","$687,377","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","520","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1904","https://coindiscovery.app/coin/metaacres/overview","https://d2daclycywormq.cloudfront.net/production/coins/16540790445114992.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=420ccae9a6f626fe9ffc8f4e41b1cb8ea52e02972ed4a59e54543763f931efd6","Metaacres","MARET","$0.001346","-","-","$1,346,186","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","520","https://coindiscovery.app/img/graphs/u3.svg","","",""
"1905","https://coindiscovery.app/coin/arts-front-token/overview","https://d2daclycywormq.cloudfront.net/production/coins/16819048105178747.jfif?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a69d1e502c63a40b499fafc29f8f293931f5c2b76076fee4f3fa0afa34f5f376","Arts Front Token","AFWT","$0.000418","-","-","$0","https://coindiscovery.app/img/icons/icon-polygon.svg","","520","https://coindiscovery.app/img/graphs/u4.svg","","",""
"1906","https://coindiscovery.app/coin/meat/overview","https://d2daclycywormq.cloudfront.net/production/coins/16874675705179930.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=b7343ccb18049be98f1058dc72b3c9dd374d932a31ae5046e0893c75c2db56d5","MEAT","MEAT","$1","-","-","$1","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","520","https://coindiscovery.app/img/graphs/u2.svg","","",""
"1907","https://coindiscovery.app/coin/mycryptofunds/overview","https://d2daclycywormq.cloudfront.net/production/coins/16927591355176769.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=3f416b63442bcb909cf54ab3893752c534011c0cce4cc799e3bfe3d89bef5457","myCryptoFunds","FTMO","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","520","https://coindiscovery.app/img/graphs/d1.svg","","",""
"1908","https://coindiscovery.app/coin/chibonk/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1639417183-3b3d19f59ea853909416529725535879.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=99016e1a5ef8cbc1ee829055178fbd3ecc5fe78643da4242afa0ec0e302d65f1","Chibonk","CHIBO","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d1.svg","","",""
"1909","https://coindiscovery.app/coin/metalovil/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1640594730-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=d6886654fd6c957409dbf1b9e56dd34252e0bc7117045eead186c7627ccc329c","MetaLovil","LOVIL","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1910","https://coindiscovery.app/coin/bitecoin/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1641185167-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=8f0359158cfe2e79bbf63c15d52b653f276e45cdeb179bf9836de8e98e667942","Bitecoin","BITC","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1911","https://coindiscovery.app/coin/kitsu/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1642390899-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=ed39a2f902e4b0f798a39392ec12f46e2017e95009c2adfc0b5e7aef768c6b18","KITSU","KITSU","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1912","https://coindiscovery.app/coin/metago/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1642526243-metago-200x200.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a156af32482c54d33c87135d48ddcc746c139d6e5781d02b6a54d060cedaf13a","MetaGO","GO","$0","-","-","$953","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1913","https://coindiscovery.app/coin/dogioh/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1643496786-F6C1900C-8BBF-4255-B11E-DFEF7D4B3556.PNG?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=d8f4f6b687996f5149d0381100b46e6ca5b9a1664ef1317e9f9f1cd81f5cc08d","DOGIOH","DGH","$0","-","-","$328,405","https://coindiscovery.app/img/icons/icon-polygon.svg","","519","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1914","https://coindiscovery.app/coin/dogebank/overview","https://d2daclycywormq.cloudfront.net/production/coins/16558028665126391.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=9c5518819b56fc5eee41c3fbe1cab8b1a4a5dc543057e6554c89cc560bb5edb3","DogeBank","DGB","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1915","https://coindiscovery.app/coin/titanoge/overview","https://d2daclycywormq.cloudfront.net/production/coins/16575060281321390.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121933Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=84b6b44fa59b14b5b3e3ac9b4c00140b04bebad82a3aa63b83f3579ab4025c5f","Titanoge","TIT","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1916","https://coindiscovery.app/coin/cupid-inu/overview","https://d2daclycywormq.cloudfront.net/production/coins/16762376855176198.jpeg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a485c12eb555f802ca864ee8d62eab3b550771167661eb1c5c1d738e26e2a6bb","Cupid inu","CUPID","$0","-","-","$11,702","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","519","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1917","https://coindiscovery.app/coin/memeverse/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1638556452-3h6c81TqUZb3SOZhEgP47vtacZboqQiLYqrojOaD.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=9f61baa2df68869c1bb0cb863b4428498889a08f91de643d19b5685c5b19bc8e","Memeverse","MEMEVERSE","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1918","https://coindiscovery.app/coin/cucumberbrothers/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1639431575-yAWrM3asYgvKEHKcq5pRjrTZN6Duzz827lW0Xls5.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=2eb5b5b04149ce58a3af3ce1edd5ea61e654910d5fb4cd4d300dad8d55ab8fd4","CucumberBrothers","CCB","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1919","https://coindiscovery.app/coin/uncle-walter/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1643303310-UWLT.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=c540e85b6de381e31185b7428dad3fc7f3dc82c33a2a203c1792f932d1433a0c","Uncle Walter","UWLT","$0","-","-","$6,000","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1920","https://coindiscovery.app/coin/dentrocoin/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1643825791-MNzUrYtBb0FSlCy2MGGXS-liALmlNAjyae12s7xmd_aWbnB_q6GnqQIxJ2It18H5kLkBkJwz2V8_7K69VWXvTAnIlMNVr7v8iEMiKAJ-XIh-YttJNEu2n4mk2I7FQ-9fqRDS-vplir0lQ1C4NVyFHHbYU2pMBy2QgKebLVtlrtw9N8fk2z2PnTyt42C5e_AfAD.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=489d3cc9fa639991cf89a5a493f66bde5b68f1e862e277e3c7c3f911d7f9964f","Dentrocoin","DENTRO","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1921","https://coindiscovery.app/coin/shibtropolis/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1646173563-20220228_122808_0000.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=0493348cffad0a1a76378f32ae2361b3f3ceb6c18da0105b913ae5bc53e709ba","Shibtropolis","Shibtro","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-eth.svg","https://coindiscovery.app/img/icons/icon-uniswap.svg","518","https://coindiscovery.app/img/graphs/d3.svg","","",""
"1922","https://coindiscovery.app/coin/safe-zone-v2/overview","https://d2daclycywormq.cloudfront.net/production/coins/16467702605112721.png?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=97d8ec3a4c747abaa20316596b7aafa3f3e124c2f9ab2d5dbcf19a80a5f3342a","Safe zone v2","SAFU","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d4.svg","","",""
"1923","https://coindiscovery.app/coin/the-dragon-fury/overview","https://d2daclycywormq.cloudfront.net/production/coins/1650127522398.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=a822074029a8a14efbc97923011f5c0a8c4829154b9353943bec155aeac7cd4e","The Dragon Fury","TDF","$0.0000002865","","","$26,251","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/d2.svg","","","0.00%"
"1924","https://coindiscovery.app/coin/redluna/overview","https://d2daclycywormq.cloudfront.net/production/coins/1653430769552820.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f697b6f40644c378f2cfc18acdc4d8198c30d7e66adab4213590cfde20e411cd","Redluna","REDLUNA","$0.0000000007634","-","-","$763","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/u4.svg","","",""
"1925","https://coindiscovery.app/coin/virus-meme-coin/overview","https://d2daclycywormq.cloudfront.net/production/coins/16568287441321390.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=d8b801b1b86572c786dbc66ad76e5fc9c32ee2e5bf9cd529981786c077bc0044","Virus Meme Coin","VIRUS","$0.0000000024","-","-","$2,420,434","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","518","https://coindiscovery.app/img/graphs/u2.svg","","",""
"1926","https://coindiscovery.app/coin/mommy-doge-coin/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1627121357.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=772862892651bddea5e408e6ede529d4a1ff18194bb5f349e75b55084f840e2a","Mommy Doge Coin","$MommyDoge","$0","-","-","$1,194,295","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","517","https://coindiscovery.app/img/graphs/d2.svg","","",""
"1927","https://coindiscovery.app/coin/safebet/overview","https://d2daclycywormq.cloudfront.net/production/coins/img-1630829933-ss.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIAQTPPHYIFFG3JANUK%2F20240206%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240206T121934Z&X-Amz-SignedHeaders=host&X-Amz-Expires=1200&X-Amz-Signature=f94a9617174eb9dcc75acb2e657cd2228460c1055fb0ca06c9e74ea08da6baef","SAFEBET CASINO","BET","$0","-","-","$0","https://coindiscovery.app/img/icons/icon-binance.svg","https://coindiscovery.app/img/icons/icon-pcs.svg","517","https://coindiscovery.app/img/graphs/d4.svg","","",""
